squirrel_id,grid_year,grid,yearn,experiment,mid,locx,locy,litter,nest,n_pups,date,julian_date,year,t_return,return_lat,t_move,m_return,observer,nest_type,cones_counts,mustelid_tracks,LRS,ARS,mom_age,predator,locX,month,locY,local.density,scaled_lat,males,dist,age_sq,litter_id,average_growth,scaled_julian_date,scaled_pups,scaled_density,latency_transformed
22978,SU_2021,SU,2021,control,0.3,A.4,1,1,2,3,6/7/21,158,nonmast,NA,420,NA,n,MDM,grass,7.554216867,36,NA,0,4,low predator,5.4,6,1,0,0.735397158,0,5.292447449,16,9876,NA,-0.391301639,NA,-0.577350269,0.687933323
12939,AG_2017,AG,2017,food,F0,F.0,0,1,2,2,5/20/17,140,nonmast,10,10,110,y,JGR/SSJ,grass,1.563492063,19,1,0,5,low predator,6,5,0,2.448537586,-2.270742404,1.318443316,0,25,7706,NA,0.706100291,-1.212752326,0.645959698,-2.983636638
12939,AG_2017,AG,2017,food,F0,F.0,0,1,1,3,5/2/17,122,nonmast,0,0,73,y,JGR/SSJ,wb,1.563492063,19,1,0,5,low predator,6,5,0,2.448537586,-2.344062881,1.318443316,0,25,7706,NA,-0.276542665,0.160363944,0.645959698,-3.65354061
13567,AG_2017,AG,2017,food,F2,F.0,2,1,2,2,5/20/17,140,nonmast,0,0,80,y,nMI/ARM/HLS/SSJ,cavity,1.563492063,19,1,1,5,low predator,6,5,2,2.636886631,-2.344062881,1.695141406,0,25,7721,NA,0.706100291,-1.212752326,0.774775533,-3.65354061
13567,AG_2017,AG,2017,food,F2,F.0,2,1,1,3,5/1/17,121,nonmast,NA,420,NA,n,nMI/LEP,grass,1.563492063,19,1,1,5,low predator,6,5,2,2.636886631,0.735397158,1.695141406,0,25,7721,NA,-0.33113394,0.160363944,0.774775533,0.687933323
19275,AG_2016,AG,2016,food,F16,F.0,16,1,1,3,3/20/16,80,nonmast,NA,420,NA,n,CFH,grass,0,19,3,0,5,low predator,6,3,16,0,0.735397158,0,0,25,6933,NA,-1.403590781,0.218067366,-0.478296817,0.687933323
20841,JO_2017,JO,2017,lac GC,F0,F.0,0,1,2,3,6/4/17,155,nonmast,NA,420,NA,n,MCS/JFB,wb,0.294117647,19,0,0,3,low predator,6,6,0,0,0.735397158,0,0.223606798,9,8137,NA,0.73105553,0.866815069,-1.00665852,0.687933323
20841,JO_2017,JO,2017,lac GC,F0,F.0,0,1,1,3,5/16/17,136,nonmast,NA,420,NA,n,HLS,grass,0.294117647,19,0,0,3,low predator,6,5,0,1.506792361,0.735397158,0.75339618,0.223606798,9,8137,NA,-0.429784808,0.866815069,0.019911927,0.687933323
21022,KL_2017,KL,2017,control,F8,F.0,8,1,2,3,6/13/17,164,nonmast,75,75,85,y,MMS/JBF/MJD,wb,1.142857143,19,1,0,3,low predator,6,6,8,0,-1.794159303,0,0.1,9,7818,NA,1.307305579,0.304666329,-1.081101161,-1.818933027
21022,KL_2017,KL,2017,control,F8,F.0,8,1,1,3,5/22/17,142,nonmast,NA,420,NA,n,MJD/MCS,grass,1.142857143,19,1,0,3,low predator,6,5,8,2.825235676,0.735397158,1.13009427,0.1,9,7818,NA,-0.200609552,0.304666329,0.832214562,0.687933323
21350,KL_2017,KL,2017,control,F6.,F.0,6.5,1,2,3,5/14/17,134,nonmast,NA,420,NA,n,BEM/nMI,grass,1.142857143,19,1,1,3,low predator,6,5,6.5,3.201933766,0.735397158,1.13009427,0.1,9,7830,NA,-0.748942327,0.304666329,1.087323325,0.687933323
21350,KL_2017,KL,2017,control,F6.,F.0,6.5,1,1,3,4/20/17,110,nonmast,NA,420,NA,n,nMI/EEM,grass,1.142857143,19,1,1,3,low predator,6,4,6.5,0,0.735397158,0,0.1,9,7830,NA,-2.393940651,0.304666329,-1.081101161,0.687933323
20046,JO_2019,JO,2019,rattle,F3,F.0,3,2,1,5,9/3/19,246,mast,NA,420,NA,n,EAF,grass,0.452380952,22,14,7,5,low predator,6,9,3,0,0.735397158,0,6,25,9397,NA,1.604516171,0.966091783,-0.267431852,0.687933323
20046,JO_2019,JO,2019,rattle,F3,F.0,3,1,1,5,6/23/19,174,mast,NA,420,NA,n,LKE,underground,0.452380952,22,14,7,5,low predator,6,6,3,0,0.735397158,0,0.360555128,25,9081,NA,-0.663860127,0.966091783,-0.267431852,0.687933323
20046,JO_2018,JO,2018,rattle,F3,F.0,3,1,2,3,5/10/18,130,nonmast,130,130,170,y,JMG,wbr,15.68235294,26,14,0,4,low predator,6,5,3,2.636886631,-1.390896679,1.318443316,0.360555128,16,8719,NA,-0.724590638,0.333668799,1.433813631,-1.238167491
23072,JO_2018,JO,2018,rattle,F6,F.0,6,1,2,3,6/10/18,161,nonmast,64,64,NA,y,MKD,wbr,15.68235294,26,0,0,2,low predator,6,6,6,0,-1.874811828,0,1.486606875,4,8891,NA,0.895641543,0.333668799,-0.85434491,-1.958802719
23072,JO_2018,JO,2018,rattle,F6,F.0,6,1,1,3,5/17/18,137,nonmast,NA,420,NA,n,BJD,wbr,15.68235294,26,0,0,2,low predator,6,5,6,1.506792361,0.735397158,0.941745225,1.486606875,4,8891,NA,-0.358731759,0.333668799,0.453174257,0.687933323
12939,AG_2016,AG,2016,food,F0,F.0,0,1,2,2,5/3/16,124,nonmast,300,300,NA,y,JST,grass,0,32,1,0,4,low predator,6,5,0,2.448537586,-0.144448568,1.318443316,0,16,6939,NA,0.988228266,-0.996879389,1.431124335,0.015674556
19275,AG_2017,AG,2017,food,F16,F.0,16,1,1,3,5/20/17,140,nonmast,420,420,457,y,MMS/MJD,wb,1.563492063,32,3,0,4,low predator,6,5,16,3.955329947,0.735397158,1.695141406,0,16,8037,NA,0.706100291,0.160363944,1.676486378,0.687933323
21350,KL_2016,KL,2016,control,F6.,F.0,6.5,1,2,1,5/18/16,139,nonmast,NA,420,NA,n,SSB,wb,0,32,1,0,2,low predator,6,5,6.5,4.520377082,0.735397158,1.883490451,0.1,4,6658,NA,1.109351707,-2.137655811,1.589931272,0.687933323
21350,KL_2016,KL,2016,control,F6.,F.0,6.5,1,1,1,4/27/16,118,nonmast,NA,420,NA,n,yS,grass,0,32,1,0,2,low predator,6,4,6.5,0,0.735397158,0,0.1,4,6658,NA,-0.465060853,-2.137655811,-0.91997051,0.687933323
25057,JO_2021,JO,2021,rattle,F16,F.0,15,1,1,3,5/17/21,137,nonmast,NA,420,NA,n,MDM,wbr,15.20238095,36,NA,NA,2,low predator,6,5,15,0.941745225,0.735397158,0.37669809,1,4,9880,NA,-0.112662851,0.428174419,0.480594557,0.687933323
10318,KL_2009,KL,2009,control,F1,F.0,1,1,2,2,6/9/09,160,nonmast,5,5,7,y,NA,NA,12.08333333,314,19,1,3,high predator,6,6,1,0.188349045,-2.307402643,0.188349045,0.3,9,4469,2.133333333,-0.211853541,-1.941678383,-0.351988219,-3.179846969
10318,KL_2009,KL,2009,control,F1,F.0,1,1,1,2,5/25/09,145,nonmast,60,60,65,y,NA,NA,12.08333333,314,19,1,3,high predator,6,5,1,1.695141406,-1.904140018,0.75339618,0.3,9,4469,2.133333333,-1.020748879,-1.941678383,2.164353088,-2.012617703
10318,KL_2008,KL,2008,control,F1,F.0,1,1,2,3,5/12/08,133,nonmast,39,39,65,y,rwt,NA,38.53571429,329,19,0,2,high predator,6,5,1,1.695141406,-2.05811302,0.941745225,1.029563014,4,4197,2.047826087,0.198554261,-0.052015649,0.924593428,-2.330586268
10318,KL_2008,KL,2008,control,F1,F.0,1,1,1,3,4/19/08,110,nonmast,175,175,305,y,rwt,NA,38.53571429,329,19,0,2,high predator,6,4,1,0.188349045,-1.060954532,0,1.029563014,4,4197,2.047826087,-0.913349599,-0.052015649,-0.668552171,-0.851131236
25204,JO_2021,JO,2021,rattle,E1.,E.1,1.5,1,2,2,5/17/21,137,nonmast,540,420,720,n,LLR/JBF,grass,15.20238095,36,NA,NA,NA,low predator,6.1,5,1.5,1.883490451,0.735397158,1.506792361,NA,NA,9878,NA,-0.112662851,-2.140872096,2.282824149,0.687933323
25029,SU_2021,SU,2021,control,B.12.,B.4,12.8,1,1,3,5/26/21,146,nonmast,NA,420,NA,n,SEL/EMM,cavity,7.554216867,36,1,1,2,low predator,6.4,5,12.8,0.941745225,0.735397158,0.565047135,4.527692569,4,9897,NA,-1.310009834,NA,2.309401077,0.687933323
20415,AG_2017,AG,2017,food,A.1.,A.5,1.5,1,2,3,5/20/17,140,nonmast,355,355,NA,y,MCS/MMS,cavity,1.563492063,19,1,1,3,low predator,6.5,5,1.5,2.636886631,0.258814057,1.506792361,5.115662225,9,7782,NA,0.706100291,0.160363944,0.774775533,0.337872957
20415,AG_2017,AG,2017,food,A.1.,A.5,1.5,1,1,3,5/2/17,122,nonmast,NA,420,NA,n,ARM/BMT,wb,1.563492063,19,1,1,3,low predator,6.5,5,1.5,2.636886631,0.735397158,1.506792361,5.115662225,9,7782,NA,-0.276542665,0.160363944,0.774775533,0.687933323
23370,JO_2018,JO,2018,rattle,A.13,A.5,13,1,1,2,5/31/18,151,nonmast,305,305,350,y,AHR,wbr,15.68235294,26,0,0,1,low predator,6.5,5,13,2.636886631,-0.107788329,1.318443316,5,1,8983,NA,0.372986001,-0.889783465,1.433813631,0.046124997
13246,AG_2017,AG,2017,food,G19,G.0,19,1,2,3,4/29/17,119,nonmast,39,39,59,y,JGR/SSJ,bucket,1.563492063,19,6,2,5,low predator,7,4,19,0,-2.05811302,0,0.1,25,7713,NA,-0.440316491,0.160363944,-1.028646157,-2.330586268
13246,AG_2017,AG,2017,food,G19,G.0,19,1,1,3,4/4/17,94,nonmast,NA,420,NA,n,HLS/BJD/EEM,grass,1.563492063,19,6,2,5,low predator,7,4,19,0,0.735397158,0,0.1,25,7713,NA,-1.805098374,0.160363944,-1.028646157,0.687933323
19962,AG_2017,AG,2017,food,G13.,G.0,13.5,1,2,3,5/1/17,121,nonmast,NA,420,NA,n,nMI,grass,1.563492063,19,0,0,3,low predator,7,5,13.5,2.825235676,0.735397158,1.13009427,0,9,7749,NA,-0.33113394,0.160363944,0.903591368,0.687933323
19962,AG_2017,AG,2017,food,G13.,G.0,13.5,1,1,3,4/20/17,110,nonmast,NA,420,NA,n,LEP,bucket,1.563492063,19,0,0,3,low predator,7,4,13.5,0,0.735397158,0,0,9,7749,NA,-0.931637969,0.160363944,-1.028646157,0.687933323
20079,KL_2016,KL,2016,control,G3.,G.0,3.5,1,1,3,4/14/16,105,nonmast,NA,420,NA,n,JGR,wb,0,19,0,0,3,low predator,7,4,3.5,0,0.735397158,0,0.141421356,9,6620,1.504166667,-1.4396972,1.119724473,-0.91997051,0.687933323
20220,KL_2017,KL,2017,control,G16,G.0,16,1,1,1,5/31/17,151,nonmast,NA,420,NA,n,HLS/MCS,wb,1.142857143,19,NA,0,3,low predator,7,5,16,3.013584721,0.735397158,1.318443316,0.1,9,7911,NA,0.41626482,-2.471182447,0.959768944,0.687933323
20865,KL_2017,KL,2017,control,G4.,G.0,4.5,1,2,2,6/5/17,156,nonmast,255,255,258,y,nKP/ARM,grass,1.142857143,19,0,0,3,low predator,7,6,4.5,0,-0.474390715,0,0,9,7809,NA,0.758972804,-1.083258059,-1.081101161,-0.270691375
20865,KL_2017,KL,2017,control,G4.,G.0,4.5,1,1,2,5/23/17,143,nonmast,120,120,151,y,nKP/ARM,grass,1.142857143,19,0,0,3,low predator,7,5,4.5,3.578631857,-1.464217156,1.695141406,0,9,7809,NA,-0.132067955,-1.083258059,1.342432089,-1.33292518
21058,SU_2017,SU,2017,control,G4,G.0,4,1,2,3,6/7/17,158,nonmast,NA,420,NA,n,SWK,grass,1.542168675,19,0,0,3,low predator,7,6,4,0,0.735397158,0,0,9,7927,NA,1.013068427,0.453816766,-1.041331043,0.687933323
21058,SU_2017,SU,2017,control,G4,G.0,4,1,1,3,5/14/17,134,nonmast,NA,420,NA,n,MCS/HLS,grass,1.542168675,19,0,0,3,low predator,7,5,4,2.448537586,0.735397158,1.695141406,0,9,7927,NA,-0.536000193,0.453816766,1.317441547,0.687933323
21488,SU_2017,SU,2017,control,G11,G.0,11,1,2,3,6/10/17,161,nonmast,NA,420,NA,n,nKP/ARM,grass,1.542168675,19,NA,0,3,low predator,7,6,11,0,0.735397158,0,0,9,7935,NA,1.206702005,0.453816766,-1.041331043,0.687933323
21488,SU_2017,SU,2017,control,G11,G.0,11,1,1,3,5/17/17,137,nonmast,NA,420,NA,n,MJD/MCS,grass,1.542168675,19,NA,0,3,low predator,7,5,11,2.448537586,0.735397158,1.506792361,0,9,7935,NA,-0.342366615,0.453816766,1.317441547,0.687933323
22136,BT_2017,BT,2017,preg control,G3,G.0,3,1,2,3,6/4/17,155,nonmast,NA,420,NA,n,nKP/ARM,wb,NA,19,1,1,2,low predator,7,6,3,0,0.735397158,0,NA,4,7955,NA,0.335465517,0.330357311,-0.756036516,0.687933323
22136,BT_2016,BT,2016,preg GC,G3,G.0,3,1,1,2,4/12/16,103,nonmast,NA,420,NA,n,CFH,NA,NA,19,1,1,2,low predator,7,4,3,0,0.735397158,0,NA,4,7040,NA,-1.171943164,-0.56694671,-0.953540341,0.687933323
20079,KL_2017,KL,2017,control,G3.,G.0,3.5,1,2,4,5/28/17,148,nonmast,160,160,250,y,nMI/JBF,wb,1.142857143,32,0,0,2,low predator,7,5,3.5,3.390282811,-1.170935247,1.318443316,0.141421356,4,7761,NA,0.210640029,1.692590717,1.214877707,-0.973924723
20079,KL_2016,KL,2016,control,G3.,G.0,3.5,1,2,3,5/8/16,129,nonmast,NA,420,NA,n,FVK,NA,0,32,0,0,2,low predator,7,5,3.5,4.520377082,0.735397158,1.883490451,0.141421356,4,6620,1.504166667,0.35963144,1.119724473,1.589931272,0.687933323
20220,KL_2016,KL,2016,control,G16,G.0,16,1,2,1,5/9/16,130,nonmast,377,377,NA,y,"DWI, AEW",NA,0,32,NA,1,2,low predator,7,5,16,3.201933766,0.420119106,1.695141406,0.1,4,6950,NA,0.434603467,-2.137655811,0.857876586,0.459691597
20220,KL_2016,KL,2016,control,G16,G.0,16,1,1,1,4/14/16,105,nonmast,284,284,318,y,STT,wb,0,32,NA,1,2,low predator,7,4,16,0,-0.261761331,0,0.1,4,6950,NA,-1.4396972,-2.137655811,-0.91997051,-0.083511785
22136,BT_2017,BT,2017,preg control,G3,G.0,3,1,1,3,5/14/17,134,nonmast,270,270,285,y,nKP/ARM,wb,NA,32,1,0,1,low predator,7,5,3,2.636886631,-0.364409999,0,NA,1,7955,NA,-1.06473838,0.330357311,1.37417958,-0.172617465
22136,BT_2016,BT,2016,preg GC,G3,G.0,3,1,2,2,5/8/16,129,nonmast,NA,420,NA,n,JGR,wb,NA,32,1,0,1,low predator,7,5,3,3.955329947,0.735397158,0,NA,1,7040,NA,0.494413522,-0.56694671,1.642208366,0.687933323
10145,KL_2009,KL,2009,control,G20.,G.0,20.5,1,1,4,6/18/09,169,nonmast,170,170,183,y,NA,NA,12.08333333,329,4,0,3,high predator,7,6,20.5,0.188349045,-1.09761477,0.188349045,3.807886553,9,4460,NA,0.273483662,0.970839191,-0.351988219,-0.891455776
24915,JO_2020,JO,2020,rattle,D.14,E.2,14,1,1,2,5/10/20,131,nonmast,NA,420,NA,n,AMS,grass ball,374.2142857,13,0,0,1,low predator,7.2,5,14,2.448537586,0.735397158,0.941745225,2.202271555,1,9781,NA,1.203470502,-1.976112265,2.85443522,0.687933323
19742,SU_2017,SU,2017,control,B.9.,B.5,9.5,1,2,3,6/3/17,154,nonmast,249,249,263,y,MMS/JGR/JBF,grass,1.542168675,19,NA,1,4,low predator,7.5,6,9.5,0,-0.518383001,0,7.516648189,16,7908,NA,0.754890324,0.453816766,-1.041331043,-0.310726504
19742,SU_2016,SU,2016,control,B.9.,B.5,9.5,1,2,2,5/3/16,124,nonmast,NA,420,NA,n,SWK,grass,0,19,NA,1,4,low predator,7.5,5,9.5,2.825235676,0.735397158,1.506792361,5,16,6524,NA,0.026371592,-0.587136564,1.368963673,0.687933323
19766,KL_2017,KL,2017,control,B.10.,B.5,10.5,1,2,3,6/3/17,154,nonmast,23,23,43,y,MMS/MJT,grass,1.142857143,19,2,1,4,low predator,7.5,6,10.5,0,-2.175425784,0,4.9,16,7745,NA,0.621889611,0.304666329,-1.081101161,-2.637580935
19766,KL_2017,KL,2017,control,B.10.,B.5,10.5,1,1,3,5/18/17,138,nonmast,68,68,87,y,MJD/MJT/JGR,grass,1.142857143,19,2,1,4,low predator,7.5,5,10.5,2.825235676,-1.845483637,1.318443316,4.9,16,7745,NA,-0.474775939,0.304666329,0.832214562,-1.906644777
20051,AG_2017,AG,2017,food,B.0.,B.5,0.5,1,2,4,5/18/17,138,nonmast,NA,420,NA,n,JGR,grass,1.563492063,19,0,0,3,low predator,7.5,5,0.5,2.636886631,0.735397158,1.13009427,5.590169944,9,7758,NA,0.59691774,1.533480213,0.774775533,0.687933323
20051,AG_2017,AG,2017,food,B.0.,B.5,0.5,1,1,4,4/24/17,114,nonmast,NA,420,NA,n,NA,bucket,1.563492063,19,0,0,3,low predator,7.5,4,0.5,0,0.735397158,0,5.590169944,9,7758,NA,-0.713272867,1.533480213,-1.028646157,0.687933323
21934,BT_2017,BT,2017,lac control,B.4,B.5,4,1,1,2,5/4/17,124,nonmast,NA,420,NA,n,NA,wb,NA,19,0,0,3,low predator,7.5,5,4,2.636886631,0.735397158,0,NA,9,7939,NA,-1.731502141,-0.844246461,1.37417958,0.687933323
22101,BT_2019,BT,2019,chickadee,B.3,B.5,3,1,1,3,6/27/19,178,mast,NA,420,NA,n,LSM/LKE,underground,NA,22,2,2,4,low predator,7.5,6,3,0,0.735397158,0,NA,16,9125,NA,0.725866186,-0.577350269,NA,0.687933323
20827,JO_2018,JO,2018,rattle,B.11.,B.5,11.5,1,2,3,5/17/18,137,nonmast,NA,420,NA,n,MKD,wbr,15.68235294,26,NA,NA,4,low predator,7.5,5,11.5,2.448537586,0.735397158,1.318443316,6.08276253,16,8765,NA,-0.358731759,0.333668799,1.270373735,0.687933323
11775,KL_2016,KL,2016,control,B.5.,B.5,5.5,1,2,2,6/4/16,156,nonmast,NA,420,NA,n,ERS,NA,0,32,26,0,6,low predator,7.5,6,5.5,0,0.735397158,0,5.1,36,7042,NA,2.383876161,-0.508965669,-0.91997051,0.687933323
11775,KL_2016,KL,2016,control,B.5.,B.5,5.5,1,1,2,5/12/16,133,nonmast,NA,420,NA,n,ERS,NA,0,32,26,0,6,low predator,7.5,5,5.5,4.897075172,0.735397158,2.071839496,5.1,36,7042,NA,0.659519547,-0.508965669,1.799089754,0.687933323
12700,JO_2016,JO,2016,preg GC,B.12,B.5,12,1,1,NA,4/24/16,115,nonmast,NA,420,NA,n,CFH,wb,0,32,2,0,6,low predator,7.5,4,12,0,0.735397158,0,5.0009999,36,6462,NA,0.167017828,NA,-0.653099482,0.687933323
13229,JO_2016,JO,2016,preg control,B.5.,B.5,5.5,1,1,3,4/25/16,116,nonmast,89,89,107,y,JST,grass,0,32,3,1,4,low predator,7.5,4,5.5,0,-1.691510635,0,5.10881591,16,6477,NA,0.246550127,0.326427374,-0.653099482,-1.655024949
19742,SU_2017,SU,2017,control,B.9.,B.5,9.5,1,1,3,5/16/17,136,nonmast,NA,420,NA,n,SWK/nMI/MJT,wb,1.542168675,32,NA,0,3,low predator,7.5,5,9.5,2.448537586,0.735397158,1.13009427,7.516648189,9,7908,NA,-0.406911141,0.453816766,1.317441547,0.687933323
20051,AG_2016,AG,2016,food,B.0.,B.5,0.5,1,2,4,5/21/16,142,nonmast,NA,420,NA,n,BMT,NA,0,32,0,0,2,low predator,7.5,5,0.5,2.825235676,0.735397158,1.318443316,5.532630477,4,6542,NA,1.966699695,1.433014121,1.724881435,0.687933323
20051,AG_2016,AG,2016,food,B.0.,B.5,0.5,1,1,4,4/20/16,111,nonmast,NA,420,NA,n,DWI,NA,0,32,0,0,2,low predator,7.5,4,0.5,0,0.735397158,0,5.532630477,4,6542,NA,0.281554457,1.433014121,-0.478296817,0.687933323
19553,JO_2017,JO,2017,preg GC,H20,H.0,20,1,2,2,6/5/17,156,nonmast,NA,420,NA,n,SWK/LEP,wb,0.294117647,19,2,0,4,low predator,8,6,20,0,0.735397158,0,0.223606798,16,7735,NA,0.79215239,-0.61186946,-1.00665852,0.687933323
20044,SU_2017,SU,2017,control,H17.,H.0,17.5,1,1,3,5/11/17,131,nonmast,NA,420,NA,n,ARM/BMT,grass,1.542168675,19,0,0,4,low predator,8,5,17.5,0.75339618,0.735397158,0.37669809,0,16,7756,NA,-0.72963377,0.453816766,-0.315554862,0.687933323
20255,AG_2017,AG,2017,food,H17.,H.0,17.5,1,2,3,5/23/17,143,nonmast,NA,420,NA,n,NA,grass,1.563492063,19,2,2,3,low predator,8,5,17.5,3.578631857,0.735397158,1.318443316,0.412310563,9,7771,NA,0.869874117,0.160363944,1.418854708,0.687933323
20255,AG_2017,AG,2017,food,H17.,H.0,17.5,1,1,3,5/17/17,137,nonmast,NA,420,NA,n,HLS/MCF,grass,1.563492063,19,2,2,3,low predator,8,5,17.5,3.578631857,0.735397158,1.318443316,0.412310563,9,7771,NA,0.542326465,0.160363944,1.418854708,0.687933323
20297,KL_2017,KL,2017,control,H6,H.0,6,1,2,2,6/24/17,175,nonmast,NA,420,NA,n,MMS/MJD,grass,1.142857143,19,0,0,3,low predator,8,6,6,0,0.735397158,0,0.360555128,9,7777,NA,2.061263144,-1.083258059,-1.081101161,0.687933323
20297,KL_2017,KL,2017,control,H6,H.0,6,1,1,3,5/31/17,151,nonmast,NA,420,NA,n,HLS/MJD,bucket,1.142857143,19,0,0,3,low predator,8,5,6,3.578631857,0.735397158,1.318443316,0.360555128,9,7777,NA,0.41626482,0.304666329,1.342432089,0.687933323
20566,AG_2017,AG,2017,food,H10.,H.0,10.5,1,2,3,5/18/17,138,nonmast,106,106,131,y,MJD/HLS,wb,1.563492063,19,1,1,3,low predator,8,5,10.5,3.390282811,-1.566865824,1.318443316,0.1,9,8044,NA,0.59691774,0.160363944,1.290038872,-1.472491296
20566,AG_2017,AG,2017,food,H10.,H.0,10.5,1,1,3,4/24/17,114,nonmast,69,69,133,y,nKP/ARM,grass,1.563492063,19,1,1,3,low predator,8,4,10.5,0,-1.838151589,0,0.1,9,8044,NA,-0.713272867,0.160363944,-1.028646157,-1.893846834
20863,AG_2017,AG,2017,food,H2.,H.0,2.5,1,2,3,4/27/17,117,nonmast,NA,420,NA,n,ARM/SSJ/EEM,wb,1.563492063,19,2,2,3,low predator,8,4,2.5,0,0.735397158,0,0.509901951,9,8030,NA,-0.549499041,0.160363944,-1.028646157,0.687933323
20863,AG_2016,AG,2016,food,H2.,H.0,2.5,1,2,3,4/17/16,108,nonmast,NA,420,NA,n,FVK,NA,0,19,2,2,3,low predator,8,4,2.5,0,0.735397158,0,0.509901951,9,7000,NA,0.118475885,0.218067366,-0.478296817,0.687933323
22112,BT_2017,BT,2017,preg GC,H4.,H.0,4.5,2,2,3,7/4/17,185,nonmast,NA,420,NA,n,SWK,wb,NA,19,0,0,2,low predator,8,7,4.5,0,0.735397158,0,NA,4,8146,NA,2.335756799,0.330357311,-0.756036516,0.687933323
22112,BT_2017,BT,2017,preg GC,H4.,H.0,4.5,2,1,3,6/10/17,161,nonmast,NA,420,NA,n,JBF/SWK,wb,NA,19,0,0,2,low predator,8,6,4.5,0,0.735397158,0,NA,4,8146,NA,0.735523774,0.330357311,-0.756036516,0.687933323
19553,JO_2017,JO,2017,preg GC,H20,H.0,20,1,1,2,5/15/17,135,nonmast,177,177,203,y,ZCF/nMI/LEP,wb,0.294117647,32,2,1,3,low predator,8,5,20,2.636886631,-1.046290436,1.318443316,0.223606798,9,7735,NA,-0.490881667,-0.61186946,0.789839762,-0.835162963
20044,SU_2016,SU,2016,control,H17.,H.0,17.5,1,2,1,5/7/16,128,nonmast,NA,420,NA,n,DWI,NA,0,32,0,0,3,low predator,8,5,17.5,1.13009427,0.735397158,0.37669809,0.3,9,6540,NA,0.311184791,-2.028289948,-0.077376208,0.687933323
20044,SU_2016,SU,2016,control,H17.,H.0,17.5,1,1,1,4/13/16,104,nonmast,293,293,370,y,SWK,NA,0,32,0,0,3,low predator,8,4,17.5,0,-0.195772902,0,0.3,9,6540,NA,-1.397694399,-2.028289948,-1.041602795,-0.027385621
20863,AG_2017,AG,2017,food,H2.,H.0,2.5,1,1,3,4/19/17,109,nonmast,170,170,240,y,AJM/ARM,bucket,1.563492063,32,2,0,2,low predator,8,4,2.5,0,-1.09761477,0,0.509901951,4,8030,NA,-0.986229244,0.160363944,-1.028646157,-0.891455776
20863,AG_2016,AG,2016,food,H2.,H.0,2.5,1,1,3,3/24/16,84,nonmast,300,300,483,y,SMK,grass,0,32,2,0,2,low predator,8,3,2.5,0,-0.144448568,0,0.509901951,4,7000,NA,-1.186152686,0.218067366,-0.478296817,0.015674556
24831,BT_2020,BT,2020,chickadee,63,G.1,3.1,1,1,3,5/4/20,125,nonmast,180,180,240,y,AnD,sg cavity,NA,13,NA,2,1,low predator,8.1,5,3.1,1.695141406,-1.024294293,0,NA,1,9778,NA,NA,0.5,1.276444415,-0.811378763
24424,KL_2021,KL,2021,control,G.2,F.2,2,1,2,3,6/1/21,152,nonmast,NA,420,NA,n,KAC,wbr,12.98809524,36,NA,0,2,low predator,8.2,6,2,0,0.735397158,0,0.7,4,9842,NA,-0.284302608,0.251699874,-0.602887219,0.687933323
25186,KL_2021,KL,2021,control,F17,F.2,17,2,2,2,7/10/21,191,nonmast,NA,420,NA,n,SEL,wbr,12.98809524,36,NA,0,1,low predator,8.2,7,17,0,0.735397158,0,2.2,1,9910,NA,2.679763194,-1.107479445,-0.602887219,0.687933323
24424,KL_2021,KL,2021,control,G.2,F.2,2,1,2,3,6/10/21,161,nonmast,300,300,NA,y,EMM,wbr,12.98809524,305,NA,NA,3,high predator,8.2,6,2,0,-0.144448568,0,0.7,9,9842,NA,0.399712577,0.251699874,-0.602887219,0.015674556
11576,SU_2017,SU,2017,control,C.4,C.5,4,1,2,2,6/7/17,158,nonmast,303,303,314,y,nKP/ARM,grass,1.542168675,19,7,1,7,low predator,8.5,6,4,0,-0.122452424,0,5.100980298,49,7684,NA,1.013068427,-0.850906436,-1.041331043,0.033974995
11576,SU_2017,SU,2017,control,C.4,C.5,4,1,1,2,5/14/17,134,nonmast,312,312,331,y,JGR,grass,1.542168675,19,7,1,7,low predator,8.5,5,4,2.260188541,-0.056463995,1.506792361,5.100980298,49,7684,NA,-0.536000193,-0.850906436,1.135997501,0.088339337
12095,AG_2017,AG,2017,food,C.1/C1,C.5,1,1,2,1,5/31/17,151,nonmast,NA,420,NA,n,BMT/LEP,grass,1.563492063,19,9,1,7,low predator,8.5,5,1,2.260188541,0.735397158,0.941745225,5.503635162,49,7695,NA,1.30660432,-2.585868595,0.517143863,0.687933323
12095,AG_2017,AG,2017,food,C.1/C1,C.5,1,1,1,1,5/11/17,131,nonmast,62,62,83,y,HLS/JGR,grass,1.563492063,19,9,1,7,low predator,8.5,5,1,2.260188541,-1.889475923,0.941745225,5.503635162,49,7695,NA,0.214778813,-2.585868595,0.517143863,-1.985493172
21003,SU_2017,SU,2017,control,C.5,C.5,5,1,1,2,5/24/17,144,nonmast,143,143,214,y,ZCF/nMI,wb,1.542168675,19,0,0,3,low predator,8.5,5,5,1.506792361,-1.295580058,0.941745225,5.100980298,9,8144,NA,0.109445066,-0.850906436,0.41022132,-1.120275911
21155,KL_2017,KL,2017,control,C.0.,C.5,0.5,1,1,3,4/23/17,113,nonmast,NA,420,NA,n,SWK/LEP/ZCF,grass,1.142857143,19,1,1,3,low predator,8.5,4,0.5,0,0.735397158,0,5,9,7822,NA,-2.188315861,0.304666329,-1.081101161,0.687933323
